FHIR_ID,Arabic_term,Long_definition,NAMC_CODE,NAMC_ID,NAMC_TERM,NAMC_term,NAMC_term_DEVANAGARI,NAMC_term_diacritical,NUMC_CODE,NUMC_ID,NUMC_TERM,Ontology_branches,Reference,Short_definition,Tamil_term,Category
UAN_1315,صفراء,One of the four basic humours. It is yellow in colour and has hot and dry temperament. It is next to phlegm in excellence.,,,,,,,O-2.3.3,1314.0,Ṣafrā’,,,Bile/Yellow humour/Bilious humour,,Unani
UAN_1316,سوداء,One of the four basic humours. It is black coloured and has cold and dry temperament.,,,,,,,O-2.3.4,1315.0,Sawdā’,,,Black bile/Black humour/Melancholic humour,,Unani
UAN_1317,روح,A light gaseous substance found in organs and fluids of the body and performs various important functions. It is obtained from the interaction of inspired air with <em>Akhlāṭ Laṭīfa</em>.,,,,,,,O-2.4,1316.0,Rūḥ,,,Pneuma,,Unani
UAN_1318,روح نفسانی,The <em>Rūḥ</em> (pneuma) which is found in the organs of psychic faculty and its centre is brain.,,,,,,,O-2.4.1,1317.0,Rūḥ Nafsānī,,,Psychic pneuma,,Unani
UAN_1319,روح حیوانی,The <em>Rūḥ</em> (pneuma) which is found in the organs of vital faculty and its centre is heart.,,,,,,,O-2.4.2,1318.0,Rūḥ Ḥaywānī,,,Vital pneuma,,Unani
UAN_1320,روح طبیعی,The <em>Rūḥ</em> (pneuma) which is found in the organs of natural faculty and its centre is liver.,,,,,,,O-2.4.3,1319.0,Rūḥ Ṭabī‘ī,,,Natural pneuma,,Unani
UAN_1321,اعضاء,The solid parts of the body which are derived primarily from the coarse humours. These are the essential tools to accomplish vivid functions.,,,,,,,O-2.5,1320.0,A‘ḍā’,,,Organs,,Unani
UAN_1322,اعضاء مفردہ,"The organs in which the visible and perceptible parts carry the same name and definitions as the whole organ e.g. flesh, nerve, etc.",,,,,,,O-2.5.1,1321.0,A‘ḍā’ Mufrada,,,Simple organs/ Homogeneous organs,,Unani
UAN_1323,اعضاء مرکبہ,The organs in which the comprising parts irrespective of size differ in nature as well as name for the whole organ.,,,,,,,O-2.5.2,1322.0,A‘ḍā’ Murakkaba,,,Compound organs,,Unani
UAN_1324,قوّت,A natural and specialized ability of the body for the performance of its specific function.,,,,,,,O-2.6,1323.0,Qūwwat,,,Power/Faculty,,Unani
UAN_1325,قویٰ طبیعیہ,The natural and specialized power which is furnished in an individual for digestion and assimilation of food and evacuation of waste from the body.,,,,,,,O-2.6.1,1324.0,Quwā Ṭabī‘iyya,,,Natural faculties,,Unani
UAN_1326,قویٰ نفسانیہ,"The power which is furnished in an individual for the intellectual, sensory and motor function of the body.",,,,,,,O-2.6.2,1325.0,Quwā Nafsāniyya,,,Psychic power/Mental faculties,,Unani
UAN_1327,قویٰ حیوانیہ,The power which is furnished in an individual to receive other powers essential for the survival.,,,,,,,O-2.6.3,1326.0,Quwā Ḥaywāniyya,,,Vital powers,,Unani
UAN_1328,قویٰ تناسلیہ,The natural and specialized powers which are furnished in an individual for preservation of its species.,,,,,,,O-2.6.4,1327.0,Quwā Tanāsuliyya,,,Reproductive faculty,,Unani
UAN_1329,فعل,The bodily activity essential for fulfilling the objectives of the body. It is performed by the organs and also testimony to the presence of powers in them.,,,,,,,O-2.7,1328.0,Fi‘l,,,Function,,Unani
UAN_1330,افعال حیوانیہ,The functions which are vital for the survival. These are performed by <em>Quwā Ḥaywāniyya</em> and executed by <em>A‘ḍā’ Ḥaywāniyya</em>.,,,,,,,O-2.7.1,1329.0,Af‘āl Ḥaywāniyya,,,Vital functions,,Unani
UAN_1331,افعال نفسانیہ,The functions that are performed by the psychic faculty of the body. These are performed by <em>Quwā Nafsāniyya</em> and executed by <em>A‘ḍā’ Nafsāniyya</em>.,,,,,,,O-2.7.2,1330.0,Af‘āl Nafsāniyya,,,Psychic functions,,Unani
UAN_1332,افعال طبیعیہ,The functions which are essential to energize all the powers and develop the organs. These are performed by <em>Quwā Ṭabī‘iyya</em> and executed by <em>A‘ḍā’ Ṭabī‘iyya</em>.,,,,,,,O-2.7.3,1331.0,Af‘āl Ṭabī‘iyya,,,Natural functions,,Unani
UAN_1333,حالت صحت,The state of health in which the structure and functions of the body are in normal state.,,,,,,,O-3,1332.0,Ḥālat-i-Ṣiḥḥat,,,State of the health,,Unani
UAN_1334,لا صحت لا مرض,"The intermediate state of the body, in between, the state of health and the state of disease. It is a state of neither health nor disease",,,,,,,O-4,1333.0,Lā Ṣiḥḥat Lā Maraḍ,,,Tertiary state/ Intermediate state,,Unani
UAN_1335,کیفیات طبیعیہ,"The four natural properties or qualities associated with matter. These are hot, cold, moist and dry.",,,,,,,O-5,1334.0,Kayfiyāt Ṭabī‘iyya,,,Physical properties,,Unani
UAN_1336,کیفیات فاعلہ,The two active properties i.e. hot and cold.,,,,,,,O-5.1,1335.0,Kayfiyāt Fā‘ila,,,active properties,,Unani
UAN_1337,حرارت,One of the four physical properties naturally associated with matter.,,,,,,,O-5.1.1,1336.0,Ḥarārat,,,Heat,,Unani
UAN_1338,برودت,One of the four physical properties naturally associated with matter.,,,,,,,O-5.1.2,1337.0,Burūdat,,,Cold,,Unani
UAN_1339,کیفیات منفعلہ,The two passive physical properties i.e. moist and dry,,,,,,,O-5.2,1338.0,Kayfiyāt Munfa‘ila,,,passive  properties,,Unani
UAN_1340,رطوبت,One of the four physical properties naturally associated with matter.,,,,,,,O-5.2.1,1339.0,Ruṭūbat,,,Moisture/Wetness,,Unani
UAN_1341,یبوست,One of the four physical properties naturally associated with matter.,,,,,,,O-5.2.2,1340.0,Yubūsat,,,Dryness,,Unani
UAN_1342,حرارت غریزیہ,The innate heat of the body regulated by medicatrix naturae for the normal functioning of the body.,,,,,,,O-7,1342.0,Ḥarārat Gharīziyya,,,Innate heat/Natural heat,,Unani
UAN_1343,ہضم و استحالہ,The term used for the process of digestion and transformation of the food particles to become the parts of the body.,,,,,,,O-8,1343.0,Haḍm-o-Istiḥāla,,,Digestion and metabolism,,Unani
UAN_1344,ہضوم اربعہ,"The four different types of digestion i.e. <em>Haḍm Mi‘dī</em>, <em>Haḍm Kabidī</em>, <em>Haḍm ‘Urūqī</em>, <em>Haḍm ‘Uḍwī</em> which the food particles have to go through for the purpose of assimilation in the body.",,,,,,,O-9,1344.0,Huḍūm Arba‘a,,,Four digestions,,Unani
UAN_1345,ہضم معدی,The first stage of food digestion which occurs inside the alimentary canal to form chime.,,,,,,,O-9.1,1345.0,Haḍm Mi‘dī,,,First digestion/ Alimentary digestion/Chyme formation,,Unani
UAN_1346,ہضم کبدی,The second stage of food digestion which takes place at the site of liver to form chyle.,,,,,,,O-9.2,1346.0,Haḍm Kabidī,,,Hepatic digestion/Chyle formation,,Unani
UAN_1347,ہضم عروقی,The third stage of digestion which takes place inside the vessels. This helps in the assimilation of food so that it becomes the part of the body.,,,,,,,O-9.3,1347.0,Haḍm ‘Urūqī,,,Tertiary digestion/Vascular digestion,,Unani
UAN_1348,ہضم عضوی,The fourth stage of digestion which takes place in the organs.,,,,,,,O-9.4,1348.0,Haḍm ‘Uḍwī,,,Fourth digestion/Organic digestion,,Unani
UAN_1349,مزاج اعمار,The temperament of an individual in different phases of life.,,,,,,,O-10,1349.0,Mizaj-i-A‘mar,,,Temperament according to age,,Unani
UAN_1350,مزاج انسانی,The temperament of human being which is considered to be the most perfect and noble in comparison with all other species. This temperament is inclined towards heat.,,,,,,,O-11,1350.0,Mizāj Insānī,,,Human temperament,,Unani
UAN_1351,دموی المزاج,"A type of temperament caused by the predominance of <em>Dam</em> (sanguine) in the body. It is hot and moist. The individuals with this type of temperament have strong built, full pulse, pinkish colour of skin, etc.",,,,,,,O-11.1,1351.0,Damawī al-Mizāj,,,Sanguineous temperament,,Unani
UAN_1352,بلغمی المزاج,"A type of temperament caused by the predominance of <em>Balgham</em> (phlegm) in the body. It is cold and moist. The individuals with this type of temperament have fatty body, excessive sleep, whitish colour of skin, etc.",,,,,,,O-11.2,1352.0,Balghamī al-Mizāj,,,Phlegmatic temperament,,Unani
UAN_1353,صفراوی المزاج,"A type of temperament caused by the predominance of <em>Ṣafrā’</em> (yellow bile) in the body. It is hot and dry. The individuals with this type of temperament have thin built, yellowish colour of the skin, rapid pulse, etc.",,,,,,,O-11.3,1353.0,Ṣafrāwī al-Mizāj,,,Bilious temperament,,Unani
UAN_1354,سوداوی المزاج,"A type of temperament caused by the predominance of <em>Sawdā’</em> (black bile) in the body. It is cold and dry. The individuals with this type of temperament have thin built with prominent veins, blackish color of the skin, etc.",,,,,,,O-11.4,1354.0,Sawdāwī al-Mizāj,,,Melancholic temperament,,Unani
UAN_1355,دم غیر طبیعی,"sanguine humour, devoid of  its normal qualities either through change of temperament such as getting hot or cold or due to admixture with the humours derived from outside or produced within the sanguine humour, e.g., when a part of it gets putrefied, the lighter portion is converted into abnormal yellow bile and the heavier portion into abnormal black bile",,,,,,,O-12,1355.0,Dam Ghayr  Ṭabī‘ī,,,abnormal sanguine,,Unani
UAN_1356,بلغم غیر طبیعی,phlegm devoid of basic characters of normal phlegm,,,,,,,O-13,1356.0,Balgham Ghayr  Ṭabī‘ī,,,abnormal phlegm,,Unani
UAN_1357,بلغم مالح,"one of the abnormal types of phlegm, which is saline or alkaline in taste and inclined towards heat and dryness",,,,,,,O-13.1,1357.0,Balgham Māliḥ,,,saline phlegm,,Unani
UAN_1358,بلغم حامض,"one of the abnormal types of phlegm, which is sour in taste and inclined towards coldness and dryness",,,,,,,O-13.2,1358.0,Balgham Ḥāmiḍ,,,sour phlegm,,Unani
UAN_1359,بلغم مسیخ,"one of the abnormal types of phlegm, which is tasteless, very immature and quite cold",,,,,,,O-13.3,1359.0,Balgham Masīkh,,,tasteless phlegm,,Unani
UAN_1360,بلغم عفص,"one of the abnormal types of phlegm, which is gallic in taste and inclined towards coldness and dryness",,,,,,,O-13.4,1360.0,Balgham ‘Afiṣ,,,"pungent, astringent phlegm",,Unani
UAN_1361,بلغم حلو,"one of the abnormal types of phlegm, which is sweet in taste and inclined towards heat and moistness",,,,,,,O-13.5,1361.0,Balgham Ḥulw,,,sweet phlegm,,Unani
UAN_1362,بلغم مائی,"one of the abnormal types of phlegm, having  watery consistency",,,,,,,O-13.6,1362.0,Balgham Mā’ī,,,watery phlegm,,Unani
UAN_1363,بلغم جصّی,"one of the abnormal types of phlegm, having extremely thick consistency",,,,,,,O-13.7,1363.0,Balgham Jaṣṣī,,,limy phlegm,,Unani
UAN_1364,بلغم مخاطی,"one of the abnormal types of phlegm, having mucoid consistency",,,,,,,O-13.8,1364.0,Balgham Mukhāṭī,,,mucoid phlegm,,Unani
UAN_1365,بلغم زجاجی,"one of the abnormal types of phlegm, having vitreous consistency",,,,,,,O-13.9,1365.0,Balgham Zujājī,,,vitreous phlegm,,Unani
UAN_1366,بلغم منتن,"one of the abnormal types of phlegm, having foul smell, produced by sepsis/infection/putrefaction",,,,,,,O-13.10,1366.0,Balgham Muntin,,,foul-smelling phlegm,,Unani
UAN_1367,صفراء غیر طبیعی,yellow bile that becomes abnormal either due to addition of  extraneous material or alteration in its own composition,,,,,,,O-14,1367.0,Ṣafrā’ Ghayr  Ṭabī‘ī,,,abnormal yellow bile,,Unani
UAN_1368,صفراء محّیہ,"one of the abnormal types of yellow bile, produced by the admixture of thick phlegm",,,,,,,O-14.1,1368.0,Ṣafrā’ Muḥḥiyya,,,vitelline yellow bile,,Unani
UAN_1369,مرّہ صفراء,"one of the abnormal types of yellow bile, produced by the admixture of thin phlegm",,,,,,,O-14.2,1369.0,Mirra Ṣafrā’,,,serous yellow bile,,Unani
UAN_1370,صفراء محترقہ,"one of the abnormal types of yellow bile, produced by the admixture of burnt black bile",,,,,,,O-14.3,1370.0,Ṣafrā’ Muḥtariqa,,,burnt yellow bile,,Unani
UAN_1371,صفراء کرّاثی,"one of the abnormal types of yellow bile, produced by the combustion of ordinary yellow bile, resulting in development of leek green colour due to mixing of the burnt material  with the original yellow bile",,,,,,,O-14.4,1371.0,Ṣafrā’ Kurrāthī,,,leek-green yellow bile,,Unani
UAN_1372,صفراء زنجاری,the hottest and the most lethal of all abnormal types of yellow bile produced due to extreme combustion of leek green bile,,,,,,,O-14.5,1372.0,Ṣafrā’ Zanjārī,,,verdigris-green  yellow bile,,Unani
UAN_1373,سوداء غیر طبیعی,"black bile produced either by the combustion of black bile itself or combustion of any of the other three humours, i.e., sanguine, phlegm, yellow bile",,,,,,,O-15,1373.0,Sawdā’  Ghayr Ṭabī‘ī,,,abnormal black bile,,Unani
UAN_1374,سوداء دموی,"one of the abnormal types of black bile, produced by the combustion  of sanguine",,,,,,,O-15.1,1374.0,Sawdā’ Damawī,,,sanguineous black bile,,Unani
UAN_1375,سوداء صفراوی,"one of the abnormal types of black bile, produced by the combustion  of yellow bile",,,,,,,O-15.2,1375.0,Sawdā’ Ṣafrāwī,,,bilious black bile,,Unani
UAN_1376,سوداء بلغمی,"one of the abnormal types of black bile, produced by the combustion  of phlegm",,,,,,,O-15.3,1376.0,Sawdā’ Balghamī,,,phlegmatic black bile,,Unani
UAN_1377,سوداء  سوداوی,"one of the abnormal types of black bile, produced by the combustion  of black bile itself",,,,,,,O-15.4,1377.0,Sawdā’ Sawdāwī,,,melancholic black bile,,Unani
UAN_1378,المرض المفرد,single disease  is produced either due to the abnormality of temperament or composition or breach in continuity,,,,,,,O-16,1378.0,Al-Maraḍ al-Mufrad,,,simple disease,,Unani
UAN_1379,مزاج غیر معتدل/سوء مزاج,temperament wherein the qualities and quantities of all the participating primary components in a compound are not in accordance with the natural needs,,,,,,,O-17,1379.0,Mizāj Ghayr Mu‘tadil/ Sū’-i-Mizāj,,,abnormal temperament/morbid temperament/ impaired temperament/immoderate temperament,,Unani
UAN_1380,مزاج غیر معتدل مفرد/سوء مزاج مفرد,"imbalance of  temperament occurring due to dominance of any one of the four qualities, i.e., heat, cold, dryness, moistness, on the other three qualities",,,,,,,O-17.1,1380.0,Mizāj Ghayr Mu‘tadil Mufrad/Sū’-i-Mizāj Mufrad,,,simple morbid  temperament,,Unani
UAN_1381,سوء مزاج مفرد سادہ/مزاج غیر معتدل مفرد سادہ,when derangement of temperament is without any substance,,,,,,,O-17.1.1,1381.0,Sū’-i-Mizāj Mufrad Sāda/Mizāj Ghayr Mu‘tadil Mufrad Sāda,,,simple abnormal temperament without substance,,Unani
UAN_1382,سوء مزاج حار,when the heat dominates abnormally in the body,,,,,,,O-17.1.1.1,1382.0,Sū’-i-Mizāj Ḥārr,,,abnormal hot temperament,,Unani
UAN_1383,سوء مزاج بارد,when the cold dominates abnormally in the body,,,,,,,O-17.1.1.2,1383.0,Sū’-i-Mizāj Bārid,,,abnormal cold temperament,,Unani
UAN_1384,سوء مزاج رطب,when the wetness dominates abnormally in the body,,,,,,,O-17.1.1.3,1384.0,Sū’-i-Mizāj Raṭb,,,abnormal wet temperament,,Unani
UAN_1385,سوء مزاج یابس,when dryness dominates abnormally in the body,,,,,,,O-17.1.1.4,1385.0,Sū’-i-Mizāj Yābis,,,abnormal dry temperament,,Unani
UAN_1386,سوء مزاج مفرد مادّی,a simple abnormal temperament which is associated with the substance,,,,,,,O-17.1.2,1386.0,Sū’-i-Mizāj Mufrad Māddī,,,simple abnormal temperament with substance,,Unani
